date,channel,campaign_type,campaign_name,campaign_id,spend,revenue,clicks,impressions,conversions,roas
2025-05-29,Google Ads,Performance Max,Pmax_NTM_Campaign_28,22227081821,9.178584,0.0,8.0,446.0,0.0,0.0
2025-05-29,Google Ads,Performance Max,Pmax_NTM_Campaign_29,22379725812,0.033696,0.0,0.0,13.0,0.0,0.0
2025-05-29,Google Ads,Performance Max,Pmax_NTM_Campaign_34,22496284541,4.896443,30.0,6.0,493.0,1.0,6.126896606373239
2025-05-29,Google Ads,Performance Max,Pmax_NTM_Campaign_35,22496284928,27.610522,0.0,28.0,2245.0,0.0,0.0
2025-05-29,Google Ads,Search,Search_NTM_Campaign_03,21587818996,17.488409,0.0,73.0,1062.0,0.0,0.0
2025-05-29,Google Ads,Search,Search_NTM_Campaign_04,21697189844,25.48,0.0,3.0,38.0,0.0,0.0
2025-05-29,Google Ads,Search,Search_NTM_Campaign_05,21700991485,11.27,0.0,3.0,133.0,0.0,0.0
2025-05-29,Google Ads,Search,Search_TM_Campaign_01,9988712287,50.728433,276.502192,208.0,594.0,2.006928,5.450635386273413
2025-05-29,Google Ads,Search,Search_TM_Campaign_02,21567626631,39.746278,0.0,122.0,270.0,0.0,0.0
2025-05-29,Google Ads,Search,Search_TM_Campaign_03,21577977814,20.33792,120.0,44.0,154.0,2.0,5.900308389451822
2025-05-29,Meta Ads,Meta Ads Unknown,Prospecting_Brand_Campaign_02,120214873996970533,19.65,245.82,52.0,2727.0,0.0,12.509923664122137
2025-05-29,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_01,120216797418540533,8.92,0.0,15.0,457.0,0.0,0.0
2025-05-29,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_02,120216797384630533,10.12,0.0,12.0,491.0,0.0,0.0
2025-05-29,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_04,120214631839140533,20.24,0.0,70.0,2018.0,0.0,0.0
2025-05-29,Meta Ads,Meta Ads Unknown,Remarketing_Brand_Campaign_03,120214824667330533,20.15,220.69,56.0,3073.0,0.0,10.952357320099257
2025-05-29,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_02,120215116515630533,29.14,0.0,50.0,1808.0,0.0,0.0
2025-05-29,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_03,120214632085450533,19.0,0.0,48.0,1785.0,0.0,0.0
2025-05-29,Microsoft Ads,Search,Search_TM_Campaign_02,566560838,0.15,0.0,1.0,2.0,0.0,0.0
2025-05-29,Microsoft Ads,Search,Search_TM_Campaign_03,569378946,63.86,399.45,39.0,163.0,2.0,6.255089257751331
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_01,21802413978,4.780275,1.028456,43.0,3124.0,0.039556,0.21514578136195095
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_02,21777702230,5.005906,35.0,31.0,2215.0,1.0,6.991741355111342
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_03,21802413975,31.654207,76.0,69.0,6098.0,2.0,2.4009446832770127
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_04,21783084650,9.967578,360.0,39.0,6782.0,1.0,36.11709885791714
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_05,21808837082,7.920171,66.0,42.0,3336.0,1.0,8.333153412975554
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_06,21784340082,13.749199,285.0,50.0,3733.0,2.0,20.72848025546797
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_07,21812740018,0.0,0.0,0.0,4.0,0.0,0.0
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_08,21784340304,5.892766,0.0,28.0,1393.0,0.0,0.0
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_09,21794370952,14.240178,155.0,40.0,4992.0,1.0,10.884695401981633
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,68.995653,15.0,150.0,18397.0,1.0,0.21740500086288042
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_12,21263646438,16.389505,221.21674123,39.0,5349.0,1.666667,13.497463238212502
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_14,21551974931,10.843771,161.0,37.0,2904.0,2.0,14.847233494694787
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_15,21555598453,9.899184,0.0,22.0,1311.0,0.0,0.0
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_16,21560212684,16.133472,56.4,14.0,333.0,1.0,3.4958377217253664
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_18,21638781593,6.585761,0.0,32.0,330.0,0.0,0.0
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_19,21663737223,27.347979,200.0,78.0,13870.0,2.0,7.313154657607424
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_20,21776623830,13.913487,0.0,42.0,4577.0,0.0,0.0
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_22,22094147466,2.02,0.0,2.0,52.0,0.0,0.0
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_23,22104151159,8.17,0.0,28.0,2176.0,0.0,0.0
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_25,22211017645,8.65038,0.0,14.0,1365.0,0.0,0.0
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_26,22211017651,5.720289,125.0,5.0,1093.0,1.0,21.85204279014574
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_27,22211017654,20.344809,0.0,37.0,3596.0,0.0,0.0
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_28,22227081821,4.518055,5.793554,7.0,686.0,0.445658,1.282311525645438
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_29,22379725812,2.165991,0.0,8.0,82.0,0.0,0.0
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_34,22496284541,12.285887,0.0,12.0,740.0,0.0,0.0
2025-05-30,Google Ads,Performance Max,Pmax_NTM_Campaign_35,22496284928,12.129573,488.5,28.0,1161.0,2.0,40.27347046759189
2025-05-30,Google Ads,Search,Search_NTM_Campaign_03,21587818996,19.654532,125.0,118.0,1444.0,2.0,6.359856342547357
2025-05-30,Google Ads,Search,Search_NTM_Campaign_04,21697189844,8.73,0.0,6.0,94.0,0.0,0.0
2025-05-30,Google Ads,Search,Search_NTM_Campaign_05,21700991485,6.52,0.0,6.0,167.0,0.0,0.0
2025-05-30,Google Ads,Search,Search_TM_Campaign_01,9988712287,46.477785,110.113075,222.0,663.0,1.969894,2.369154962957034
2025-05-30,Google Ads,Search,Search_TM_Campaign_02,21567626631,35.813844,0.0,109.0,400.0,0.0,0.0
2025-05-30,Google Ads,Search,Search_TM_Campaign_03,21577977814,13.044541,66.6,42.0,163.0,1.0,5.105584014033149
2025-05-30,Meta Ads,Meta Ads Unknown,Prospecting_Brand_Campaign_02,120214873996970533,22.21,944.41,64.0,2903.0,0.0,42.52183701035569
2025-05-30,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_01,120216797418540533,9.54,0.0,24.0,436.0,0.0,0.0
2025-05-30,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_02,120216797384630533,11.0,0.0,21.0,533.0,0.0,0.0
2025-05-30,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_04,120214631839140533,19.86,0.0,79.0,1847.0,0.0,0.0
2025-05-30,Meta Ads,Meta Ads Unknown,Remarketing_Brand_Campaign_03,120214824667330533,20.55,84.91,63.0,3304.0,0.0,4.131873479318735
2025-05-30,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_02,120215116515630533,30.9,36.35,60.0,1840.0,0.0,1.1763754045307444
2025-05-30,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_03,120214632085450533,19.63,0.0,45.0,1557.0,0.0,0.0
2025-05-30,Microsoft Ads,Search,Search_TM_Campaign_02,566560838,1.28,0.0,4.0,21.0,0.0,0.0
2025-05-30,Microsoft Ads,Search,Search_TM_Campaign_03,569378946,80.05,0.0,37.0,139.0,0.0,0.0
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_01,21802413978,7.840282,163.9,46.0,5818.0,3.0,20.90486030987151
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_02,21777702230,6.618742,0.0,30.0,2948.0,0.0,0.0
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_03,21802413975,11.904803,20.0,44.0,4162.0,1.0,1.6799942006600195
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_04,21783084650,46.439768,30.0,131.0,19252.0,1.0,0.6459980592495639
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_05,21808837082,10.906667,157.363199,39.0,3382.0,1.980703,14.428165726523053
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_06,21784340082,10.478675,25.70434,59.0,6261.0,1.01204,2.4530143362591166
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_07,21812740018,14.77817,58.84218,22.0,1535.0,0.980703,3.981695974535413
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_08,21784340304,13.36373,33.0,32.0,2978.0,1.0,2.469370452710433
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_09,21794370952,24.962037,0.0,46.0,7180.0,0.0,0.0
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,19.783079,127.729155,74.0,9045.0,1.073611,6.456485110330904
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_12,21263646438,13.688834,68.69,30.0,4170.0,1.0,5.01795843239826
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_14,21551974931,11.354704,520.0,47.0,3863.0,2.0,45.795997852519974
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_15,21555598453,2.099012,0.0,23.0,593.0,0.0,0.0
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_16,21560212684,11.566922,174.5938008,38.0,978.0,1.980703,15.094231706585381
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_18,21638781593,9.771718,8.88127,30.0,267.0,0.030106,0.9088749798141945
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_19,21663737223,20.257263,132.281888,90.0,17425.0,3.645374,6.53009678553317
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_20,21776623830,15.893941,0.0,38.0,3146.0,0.0,0.0
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_22,22094147466,0.55,0.0,1.0,185.0,0.0,0.0
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_23,22104151159,10.029206,33.0,35.0,2406.0,1.0,3.2903900867127467
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_25,22211017645,18.450591,130.0,53.0,4238.0,1.0,7.045844764538979
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_26,22211017651,6.882326,0.0,7.0,1057.0,0.0,0.0
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_27,22211017654,16.749203,89.793567,37.0,5031.0,1.445659,5.361065060827073
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_28,22227081821,3.805295,7.5,8.0,953.0,0.5,1.9709378642128927
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_29,22379725812,19.959554,0.0,32.0,224.0,0.0,0.0
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_34,22496284541,10.951256,0.0,16.0,2987.0,0.0,0.0
2025-05-31,Google Ads,Performance Max,Pmax_NTM_Campaign_35,22496284928,9.975432,48.0,13.0,722.0,1.0,4.811821683512052
2025-05-31,Google Ads,Search,Search_NTM_Campaign_03,21587818996,17.350902,0.0,132.0,1303.0,0.0,0.0
2025-05-31,Google Ads,Search,Search_NTM_Campaign_04,21697189844,7.44,0.0,8.0,58.0,0.0,0.0
2025-05-31,Google Ads,Search,Search_NTM_Campaign_05,21700991485,4.13,0.0,5.0,210.0,0.0,0.0
2025-05-31,Google Ads,Search,Search_TM_Campaign_01,9988712287,43.698319,42.5,174.0,572.0,2.0,0.9725774577278362
2025-05-31,Google Ads,Search,Search_TM_Campaign_02,21567626631,35.722424,504.0,127.0,473.0,1.0,14.10878500294381
2025-05-31,Google Ads,Search,Search_TM_Campaign_03,21577977814,10.960304,0.0,40.0,184.0,0.0,0.0
2025-05-31,Meta Ads,Meta Ads Unknown,Prospecting_Brand_Campaign_02,120214873996970533,17.369999999999997,0.0,61.0,2186.0,0.0,0.0
2025-05-31,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_01,120216797418540533,9.34,0.0,20.0,536.0,0.0,0.0
2025-05-31,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_02,120216797384630533,8.74,0.0,23.0,631.0,0.0,0.0
2025-05-31,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_04,120214631839140533,20.1,77.83,58.0,1862.0,0.0,3.872139303482587
2025-05-31,Meta Ads,Meta Ads Unknown,Remarketing_Brand_Campaign_03,120214824667330533,17.23,46.63,53.0,2469.0,0.0,2.706326175275682
2025-05-31,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_02,120215116515630533,28.020001,375.03,51.0,1821.0,0.0,13.384367830679233
2025-05-31,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_03,120214632085450533,19.16,0.0,40.0,1411.0,0.0,0.0
2025-05-31,Microsoft Ads,Search,Search_TM_Campaign_02,566560838,0.0,0.0,0.0,3.0,0.0,0.0
2025-05-31,Microsoft Ads,Search,Search_TM_Campaign_03,569378946,69.51,75.99,52.0,147.0,1.0,1.0932239965472592
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_01,21802413978,20.344671,350.994228,63.0,4355.0,1.499519,17.252391449338255
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_02,21777702230,7.453695,30.0,30.0,3058.0,1.0,4.024849420321062
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_03,21802413975,23.831035,0.0,74.0,6057.0,0.0,0.0
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_04,21783084650,35.587734,2.66127,91.0,13789.0,0.02063,0.0747805409582976
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_05,21808837082,12.90897,28.0,34.0,3132.0,1.0,2.1690344001109305
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_06,21784340082,17.272765,79.0,48.0,5182.0,2.0,4.57367422065894
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_07,21812740018,4.892075,0.0,20.0,969.0,0.0,0.0
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_08,21784340304,14.009195,33.0,39.0,3015.0,1.0,2.3555957355151382
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_09,21794370952,20.540796,621.7357999999999,22.0,3261.0,1.7441,30.2683401363803
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,52.983032,259.0629008,136.0,12385.0,2.041338,4.889544652710702
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_12,21263646438,16.557105,0.0,44.0,5766.0,0.0,0.0
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_14,21551974931,17.11565,0.0,57.0,4924.0,0.0,0.0
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_15,21555598453,7.205774,516.645346,47.0,1517.0,2.625349,71.69879960154177
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_16,21560212684,20.758061,0.0,49.0,997.0,0.0,0.0
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_18,21638781593,12.183941,0.0,34.0,292.0,0.0,0.0
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_19,21663737223,24.245878,409.5,81.0,15143.0,5.0,16.88946879960379
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_20,21776623830,15.607097,266.255105,43.0,4558.0,1.738945,17.05987378690605
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_22,22094147466,11.217133,0.0,28.0,2298.0,0.0,0.0
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_23,22104151159,13.364062,123.0,39.0,2530.0,1.0,9.20378848885915
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_25,22211017645,14.810928,0.0,16.0,1448.0,0.0,0.0
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_26,22211017651,5.688649,0.0,8.0,820.0,0.0,0.0
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_27,22211017654,24.482297,40.0,44.0,4062.0,1.0,1.6338336227193062
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_28,22227081821,10.904183,62.5,16.0,943.0,2.5,5.7317453311265965
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_29,22379725812,2.93827,0.0,9.0,73.0,0.0,0.0
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_34,22496284541,15.93042,98.0,26.0,1537.0,1.0,6.1517524333947255
2025-06-01,Google Ads,Performance Max,Pmax_NTM_Campaign_35,22496284928,14.543746,0.0,29.0,1230.0,0.0,0.0
2025-06-01,Google Ads,Search,Search_NTM_Campaign_03,21587818996,22.641176,283.2642,170.0,1318.0,1.2559,12.511019745617453
2025-06-01,Google Ads,Search,Search_NTM_Campaign_04,21697189844,14.85,0.0,7.0,56.0,0.0,0.0
2025-06-01,Google Ads,Search,Search_NTM_Campaign_05,21700991485,1.085437,0.0,4.0,135.0,0.0,0.0
2025-06-01,Google Ads,Search,Search_TM_Campaign_01,9988712287,50.787168,218.442703,179.0,661.0,3.254127,4.301139669768553
2025-06-01,Google Ads,Search,Search_TM_Campaign_02,21567626631,45.605345,644.11873,145.0,562.0,6.969894,14.123755230883573
2025-06-01,Google Ads,Search,Search_TM_Campaign_03,21577977814,15.564991,0.0,53.0,226.0,0.0,0.0
2025-06-01,Meta Ads,Meta Ads Unknown,Prospecting_Brand_Campaign_02,120214873996970533,21.59,46.05,68.0,2381.0,0.0,2.132931912922649
2025-06-01,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_01,120216797418540533,11.38,108.65,31.0,496.0,0.0,9.547451669595782
2025-06-01,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_02,120216797384630533,11.25,0.0,22.0,585.0,0.0,0.0
2025-06-01,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_04,120214631839140533,21.12,121.75,95.0,2099.0,0.0,5.76467803030303
2025-06-01,Meta Ads,Meta Ads Unknown,Remarketing_Brand_Campaign_03,120214824667330533,21.82,140.73000000000002,79.0,3499.0,0.0,6.449587534372136
2025-06-01,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_02,120215116515630533,31.09,145.26,60.0,1867.0,0.0,4.6722418784174975
2025-06-01,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_03,120214632085450533,21.08,0.0,57.0,1544.0,0.0,0.0
2025-06-01,Microsoft Ads,Search,Search_TM_Campaign_02,566560838,0.0,0.0,0.0,1.0,0.0,0.0
2025-06-01,Microsoft Ads,Search,Search_TM_Campaign_03,569378946,52.34,1221.39,32.0,128.0,2.0,23.335689721054642
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_01,21802413978,11.409666,24.971544,51.0,6115.0,0.960444,2.1886305874334973
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_02,21777702230,5.095165,80.0,32.0,2905.0,1.0,15.701159825049828
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_03,21802413975,20.864862,5.99424,47.0,2148.0,0.49952,0.2872887441095944
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_04,21783084650,29.03242,181.33873,68.0,8895.0,1.97937,6.246076971881779
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_05,21808837082,7.1568,33.0,24.0,1110.0,1.0,4.610999329309188
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_06,21784340082,15.262785,46.825588,39.0,2582.0,2.022933,3.0679583051192822
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_07,21812740018,16.337018,66.0,28.0,2250.0,2.0,4.03990495695114
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_08,21784340304,9.212937,0.0,21.0,1857.0,0.0,0.0
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_09,21794370952,19.442917,63.0,48.0,5470.0,1.0,3.2402545358805983
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,41.273156,288.0,152.0,14501.0,3.0,6.977901084181689
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_12,21263646438,12.648036,62.19,47.0,1890.0,1.0,4.916968927033414
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_14,21551974931,15.799573,0.0,44.0,3187.0,0.0,0.0
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_15,21555598453,0.21,0.0,6.0,120.0,0.0,0.0
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_16,21560212684,15.836954,57.0237288,42.0,1061.0,1.043528,3.600675281370395
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_18,21638781593,11.259268,0.0,20.0,197.0,0.0,0.0
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_19,21663737223,20.343295,214.0,70.0,13185.0,4.0,10.519436502297193
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_20,21776623830,17.03,0.0,19.0,1411.0,0.0,0.0
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_22,22094147466,11.816641,0.0,16.0,1520.0,0.0,0.0
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_23,22104151159,12.698957,0.0,27.0,2558.0,0.0,0.0
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_25,22211017645,15.76414,35.0,29.0,2316.0,1.0,2.220228950009325
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_26,22211017651,4.9915,0.0,8.0,1172.0,0.0,0.0
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_27,22211017654,21.24196,406.0,40.0,4096.0,3.0,19.113113855783553
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_28,22227081821,10.475851,0.0,13.0,805.0,0.0,0.0
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_29,22379725812,10.18877,0.0,33.0,260.0,0.0,0.0
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_34,22496284541,16.926318,0.0,29.0,1510.0,0.0,0.0
2025-06-02,Google Ads,Performance Max,Pmax_NTM_Campaign_35,22496284928,9.415712,65.0,12.0,949.0,1.0,6.90335473302497
2025-06-02,Google Ads,Search,Search_NTM_Campaign_03,21587818996,19.848675,0.0,204.0,1324.0,0.0,0.0
2025-06-02,Google Ads,Search,Search_NTM_Campaign_04,21697189844,0.0,0.0,0.0,26.0,0.0,0.0
2025-06-02,Google Ads,Search,Search_NTM_Campaign_05,21700991485,0.0,0.0,0.0,107.0,0.0,0.0
2025-06-02,Google Ads,Search,Search_TM_Campaign_01,9988712287,53.121407,280.0,169.0,558.0,2.0,5.270944724788634
2025-06-02,Google Ads,Search,Search_TM_Campaign_02,21567626631,42.263019,512.0,103.0,289.0,6.0,12.114610174914386
2025-06-02,Google Ads,Search,Search_TM_Campaign_03,21577977814,14.907968,6.480152,39.0,126.0,0.115717,0.43467708006885986
2025-06-02,Meta Ads,Meta Ads Unknown,Prospecting_Brand_Campaign_02,120214873996970533,23.84,46.63,95.0,2944.0,0.0,1.9559563758389262
2025-06-02,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_01,120216797418540533,10.56,0.0,13.0,442.0,0.0,0.0
2025-06-02,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_02,120216797384630533,10.49,54.56,27.0,582.0,0.0,5.201143946615825
2025-06-02,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_04,120214631839140533,20.56,0.0,63.0,1688.0,0.0,0.0
2025-06-02,Meta Ads,Meta Ads Unknown,Remarketing_Brand_Campaign_03,120214824667330533,23.09,47.18,97.0,3562.0,0.0,2.043308791684712
2025-06-02,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_02,120215116515630533,30.76,0.0,51.0,1391.0,0.0,0.0
2025-06-02,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_03,120214632085450533,20.21,0.0,33.0,1144.0,0.0,0.0
2025-06-02,Microsoft Ads,Search,Search_TM_Campaign_02,566560838,0.75,0.0,5.0,59.0,0.0,0.0
2025-06-02,Microsoft Ads,Search,Search_TM_Campaign_03,569378946,79.11999999999999,0.0,48.0,155.0,0.0,0.0
2025-06-03,Google Ads,Performance Max,Pmax_NTM_Campaign_01,21802413978,13.088057,126.4,66.0,6183.0,5.0,9.657659651084955
2025-06-03,Google Ads,Performance Max,Pmax_NTM_Campaign_02,21777702230,8.138936,0.0,42.0,2760.0,0.0,0.0
2025-06-03,Google Ads,Performance Max,Pmax_NTM_Campaign_03,21802413975,22.811889,0.0,5.0,563.0,0.0,0.0
2025-06-03,Google Ads,Performance Max,Pmax_NTM_Campaign_04,21783084650,8.745562,80.0,34.0,3237.0,1.0,9.14749675321037
2025-06-03,Google Ads,Performance Max,Pmax_NTM_Campaign_05,21808837082,10.158829,0.0,26.0,2012.0,0.0,0.0
2025-06-03,Google Ads,Performance Max,Pmax_NTM_Campaign_06,21784340082,7.803504,78.0,28.0,1564.0,1.0,9.995509709484354
2025-06-03,Google Ads,Performance Max,Pmax_NTM_Campaign_07,21812740018,0.102344,0.0,2.0,151.0,0.0,0.0
2025-06-03,Google Ads,Performance Max,Pmax_NTM_Campaign_08,21784340304,3.52101,0.0,4.0,78.0,0.0,0.0
2025-06-03,Google Ads,Performance Max,Pmax_NTM_Campaign_09,21794370952,34.281488,1795.0,65.0,5744.0,1.0,52.36062098588019
2025-06-03,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,147.617199,907.739281,288.0,28704.0,10.038457,6.149278587788405
2025-06-03,Google Ads,Performance Max,Pmax_NTM_Campaign_12,21263646438,21.926716,68.69,23.0,1720.0,1.0,3.1327080626209596
2025-06-03,Google Ads,Performance Max,Pmax_NTM_Campaign_14,21551974931,15.136686,68.5,58.0,5266.0,2.5,4.525429146115603
2025-06-03,Google Ads,Performance Max,Pmax_NTM_Campaign_15,21555598453,19.25,150.0,65.0,1933.0,3.0,7.792207792207792
2025-06-03,Google Ads,Performance Max,Pmax_NTM_Campaign_16,21560212684,16.412712,135.1562304,50.0,1046.0,1.783168,8.234850547551192
2025-06-03,Google Ads,Performance Max,Pmax_NTM_Campaign_18,21638781593,3.522266,0.0,14.0,162.0,0.0,0.0
2025-06-03,Google Ads,Performance Max,Pmax_NTM_Campaign_19,21663737223,26.68012,361.0,81.0,11847.0,3.0,13.530673775080473
2025-06-03,Google Ads,Performance Max,Pmax_NTM_Campaign_20,21776623830,15.85,105.0,28.0,4189.0,1.0,6.624605678233439
2025-06-03,Google Ads,Performance Max,Pmax_NTM_Campaign_22,22094147466,5.929154,0.0,3.0,70.0,0.0,0.0
2025-06-03,Google Ads,Performance Max,Pmax_NTM_Campaign_23,22104151159,8.227413,0.0,16.0,885.0,0.0,0.0
2025-06-03,Google Ads,Performance Max,Pmax_NTM_Campaign_25,22211017645,7.757052,0.0,33.0,2029.0,0.0,0.0
